,popularity,vote_count,original_language,title,vote_average,overview,release_date
7964,12.141,54,id,Valentine,6.1,"Batavia City, a beautiful city that can no longer be safely inhabited. Robbery, violence, and a variety of increasingly rampant criminality. In the midst of this chaotic city, Srimaya, a cafe waitress who dreams of becoming an actress never thought that dream would change her life. Her meeting with Bono, a film director, and his friend, Wawan, will take her on a dangerous adventure full of thrilling action with lives at stake. Turning her from an ordinary girl into Batavia City's heroine of hope, Valentine.",2017-11-23
7965,12.141,311,fr,Immortal,5.7,"In the distant future, Earth is occupied by ancient gods and genetically altered humans. When a god is sentenced to death he seeks a new human host and a woman to bear his child.",2004-03-13
7966,8.234,1,en,Mariah's Christmas: The Magic Continues,8.0,"The Queen of Christmas returns with a blast of holiday cheer in this special. Mariah performs her enchanting original song “Fall in Love at Christmas” with Khalid and Kirk Franklin, chats with Apple Music’s Zane Lowe, and signs off with a festive classic.",2021-12-02
7967,12.14,213,en,Small Crimes,5.3,"A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.",2017-04-28
7968,12.14,822,en,My Big Fat Greek Wedding 2,5.9,"The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",2016-03-23
7969,12.14,415,en,Seraphim Falls,6.4,"The Civil War has ended, but Colonel Morsman Carver is on one final mission – to kill Gideon, no matter what it takes. Launched by a gunshot and propelled by rage, the relentless pursuit takes the two men through frigid snow-capped mountains and arid deserts, far from the comforts and codes of civilisation, into the bloodiest recesses of their own souls.",2006-09-13
7970,12.139,47,en,Prep & Landing: Naughty vs. Nice,6.8,"Lanny and Wayne are at it again! With the Big 2-5 fast approaching, Wayne and Lanny must race to recover classified North Pole technology which has fallen into the hands of a computer-hacking Naughty Kid! Desperate to prevent Christmas from descending into chaos, Wayne seeks out the foremost Naughty Kid expert to aid in the mission: a bombastic member of the Coal Bucket Brigade who also happens to be his estranged brother, Noel.",2011-12-05
7971,12.139,96,en,Once Upon a Forest,6.6,"A young mouse, mole and hedgehog risk their lives to find a cure for their badger friend, who's been poisoned by men.",1993-06-18
7972,12.138,28,ja,009 Re:Cyborg,5.3,"009 Re:Cyborg follows a group of nine cyborgs, each of them created by a shadowy organization for use as weapons against humanity. The group turns on their creators to protect the population instead, using the powers given them to fight their creators.",2012-10-27
7973,12.137,542,en,Down a Dark Hall,5.5,"Kit, a troubled girl, is sent to the exclusive Blackwood boarding school, where she discovers that only four other female students have been admitted to learn the four pillars of knowledge under the ominous wing of the mysterious headmistress Madame Duret.",2018-08-01
7974,12.135,624,fr,Rolling to You,6.6,"Jocelyn is a selfish and misogynist businessman. He tries to seduce a young pretty woman by pretending to be handicapped, till the day he meets her sister, who is also in a wheelchair.",2018-03-14
7975,12.135,14,es,Lu-To,5.3,Luisa and Tomas try to save their relationship by avoiding their differences and clinging to the love they have for each other. Everything starts disintegrating when they realize that love is not enough.,2013-11-15
7976,12.134,174,en,Miss Stevens,6.7,"Stuck at a crossroads in her personal life, it falls on high school English teacher Miss Stevens to chaperone three of her students — Billy, Margot and Sam — on a weekend trip to a drama competition.",2016-09-16
7977,12.134,1002,en,Naomi and Ely's No Kiss List,5.9,The bonds between Naomi and Ely are tested when they fall for the same guy.,2015-09-18
7978,13.039,312,en,Avengement,6.8,"While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",2019-05-24
7979,12.132,870,en,Lava,7.4,"The story follows the love story of two volcanoes, Uku and Lele. It features a song, ""Lava"", which is written by Murphy and performed by Kuana Torres Kahele and Napua Greig, who voice the two volcanoes.",2014-10-10
7980,12.131,353,en,El Dorado,7.4,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",1966-12-17
7981,12.13,111,cn,The Twins Effect,5.8,"An evil Duke attempts to kill and collect the blood of a royal family of European vampires in order to become all powerful. The only surviving member of the family travels to Hong Kong, only to complicate his struggle by falling in love with a mortal girl who just happens to have a vampire hunter for a brother.",2003-03-08
7982,12.862,76,en,Zoo,6.8,Young Tom and his misfit friends fight to save 'Buster' the baby elephant during the German air raid bombings of Belfast in 1941.,2018-06-08
7983,12.788,290,es,Elisa & Marcela,7.4,"In 1901, Marcela Gracia Ibeas took on the identity of Mario Sánchez to marry her lover of fifteen years, Elisa Sanchez Loriga.",2019-05-24
7984,12.124,84,en,Sugar Mountain,5.5,"Two brothers, down on their luck, fake a disappearance in the Alaskan wilderness so they'll have a great survival story to sell, but the hoax turns out to be more real than they planned.",2016-12-09
7985,12.124,180,en,Tom and Jerry: The Magic Ring,6.3,"Tom is left in charge of a priceless magical ring by his young wizard master. He is then horrified when the ring gets stuck on Jerry's head, who then runs off into the city.",2001-11-12
7986,12.124,558,en,Rock Star,6.7,"A wannabe rock star who fronts a Pennsylvania-based tribute band is devastated when his kick him out of the group he founded. Things begin to look up for Izzy when he is asked to join Steel Dragon, the heavy metal rockers he had been imitating for so long. This film is loosely based on the true story of the band Judas Priest.",2001-09-04
7987,13.818,0,zh,Wolf Warrior 3,0.0,The third movie about a Chinese special force soldier with extraordinary marksmanship.,
7988,9.462,71,en,Adventures in Public School,6.5,A socially awkward home-schooled kid forces his way into public-school against his suffocating but loving mother's wishes.,2018-09-06
7989,12.12,297,en,The Magic of Belle Isle,7.1,"In an effort to tap into his original talent, a wheelchair-bound author moves to a rural town, where he befriends a single mother and her three kids, who help reignite his passion for writing.",2012-07-06
7990,12.12,73,cn,"Twinkle, Twinkle, Lucky Stars",6.8,"The third installment in the Lucky Stars series, following Winners and Sinners (1983) and My Lucky Stars (1985)... The team are released from prison to play detective in order to stop a ruthless gang from ruining their reputations, taking their lives, and that of a key witness in an upcoming trial. They must battle their way through and with the help of Muscles, take down the bad guys.",1985-08-15
7991,12.116,3552,en,Insomnia,6.9,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,2002-05-24
7992,15.584,39,es,Juan Luis Guerra 4.40: Entre Mar y Palmeras,8.3,"The renowned Dominican composer, musician, producer, and singer Juan Luis Guerra offers a historic concert from the beautiful and lush beaches of Miches, located in the eastern region of the Dominican Republic.",2021-06-03
7993,12.114,3,es,The Hex 2: Messengers of Hell,5.3,"Raul Araiza's chilling Spanish-language supernatural thriller tells the tale of two powerful beings, one good and one evil incarnate, fighting for control of Earth--and of a beautiful woman.",1986-10-01
7994,12.872,43,en,Cinderella and the Secret Prince,6.5,Cinderella discovers a secret that could shake their world: an evil witch turned the prince into a mouse and replaced him with a look-alike. Cinderella and her friends must save the real prince and help him defeat the evil witch.,2018-09-30
